Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1208847,,7.0,7.75,,,,4.25,8.25,8.5,,,5.0,N1,Ha Tinh
HT1214559,,4.8,7.75,,,,7.25,8.75,6.5,,,5.2,N1,Ha Tinh
HT1209213,,3.6,7.75,,,,5.5,4.25,8.25,,,3.4,N1,Ha Tinh
HT1212512,,5.0,7.75,,,,9.0,9.0,9.25,,,6.8,N1,Ha Tinh
HT1213840,,6.4,7.75,,,,4.25,8.0,8.75,,,5.2,N1,Ha Tinh
HT1214563,,8.2,7.75,4.75,5.75,5.75,,,,,,8.8,N1,Ha Tinh
HT1212382,,7.2,7.75,,,,5.75,7.25,8.0,,,6.6,N1,Ha Tinh
HT1214585,,5.0,7.75,,,,4.0,7.5,6.25,,,3.0,N1,Ha Tinh
HT1213570,,7.8,7.75,,,,5.0,7.75,7.75,,,7.6,N1,Ha Tinh
HT1209346,,5.4,7.75,,,,4.75,8.0,9.5,,,4.4,N1,Ha Tinh
HT1212173,,5.2,7.75,,,,8.5,9.25,9.25,,,2.8,N1,Ha Tinh
HT1213871,,6.8,7.75,,,,3.25,6.5,7.5,,,3.6,N1,Ha Tinh
HT1214592,,6.8,7.75,,,,6.5,8.25,8.75,,,4.6,N1,Ha Tinh
HT1213849,,6.8,7.75,,,,4.5,6.5,6.5,,,7.4,N1,Ha Tinh
HT1213912,,6.8,7.75,,,,9.25,9.0,8.75,,,3.8,N1,Ha Tinh
HT1214599,,6.4,7.75,,,,6.75,8.25,7.25,,,2.6,N1,Ha Tinh
HT1208844,,7.4,7.75,,,,7.5,,,,,,,Ha Tinh
HT1211617,,7.0,7.75,,,,5.5,5.75,7.0,,,6.4,N1,Ha Tinh
HT1213888,,5.2,7.75,,,,4.75,5.5,7.5,,,2.8,N1,Ha Tinh
HT1212095,,7.2,7.75,,,,7.0,8.0,9.0,,,4.8,N1,Ha Tinh
HT1213402,,4.4,7.75,,,,9.5,10.0,8.0,,,5.0,N1,Ha Tinh
HT1211618,,4.8,7.75,,,,9.25,8.75,9.25,,,2.2,N1,Ha Tinh
HT1213479,,5.8,7.75,,,,6.75,6.75,8.0,,,2.2,N1,Ha Tinh
HT1214550,,3.6,7.75,,,,3.75,6.75,7.75,,,4.4,N1,Ha Tinh
HT1214265,,9.2,7.75,9.0,8.25,7.5,,,,,,4.0,N1,Ha Tinh
HT1214082,,5.6,7.75,,,,6.0,8.25,8.0,,,7.2,N1,Ha Tinh
HT1214322,,6.4,7.75,,,,6.5,7.0,7.25,,,7.4,N1,Ha Tinh
HT1214094,,6.4,7.75,,,,4.75,7.25,9.0,,,4.0,N1,Ha Tinh
HT1214307,,,7.75,,,,8.75,9.0,,,,,,Ha Tinh
HT1214292,,5.0,7.75,3.25,5.0,3.75,,,,,,4.0,N1,Ha Tinh
HT1214269,,,7.75,,,,9.5,9.5,,,,,,Ha Tinh
HT1213719,,8.2,7.75,,,,3.75,5.75,5.75,,,8.0,N1,Ha Tinh
HT1208914,,7.2,7.75,,,,5.5,6.5,8.5,,,4.6,N1,Ha Tinh
HT1212198,,6.0,7.75,,,,5.0,7.5,8.5,,,4.0,N1,Ha Tinh
HT1212453,,7.0,7.75,7.0,7.0,4.75,,,,,,3.4,N1,Ha Tinh
HT1213677,,8.0,7.75,7.5,6.75,5.75,,,,,,4.2,N1,Ha Tinh
HT1212191,,4.2,7.75,,,,3.75,6.0,7.0,,,2.2,N1,Ha Tinh
HT1214135,,4.0,7.75,,,,5.75,8.5,6.5,,,3.4,N1,Ha Tinh
HT1212284,,4.2,7.75,,,,8.25,7.0,9.25,,,4.0,N1,Ha Tinh
HT1213448,,5.2,7.75,,,,4.75,6.0,8.25,,,2.2,N1,Ha Tinh
HT1211944,,7.4,7.75,4.25,4.0,5.5,,,,,,4.6,N1,Ha Tinh
HT1214151,,7.2,7.75,,,,4.0,5.5,6.5,,,4.4,N1,Ha Tinh
HT1214211,,5.4,7.75,,,,4.5,6.0,7.0,,,2.2,N1,Ha Tinh
HT1212232,,7.0,7.75,,,,5.5,9.0,8.75,,,5.4,N1,Ha Tinh
HT1209022,,7.8,7.75,,,,4.0,5.75,8.5,,,8.0,N1,Ha Tinh
HT1213691,,6.4,7.75,,,,4.25,7.0,7.25,,,7.6,N1,Ha Tinh
HT1214183,,7.8,7.75,6.75,4.25,5.25,,,,,,3.6,N1,Ha Tinh
HT1214338,,5.0,7.75,,,,9.0,9.5,9.25,,,2.4,N1,Ha Tinh
HT1214630,,6.6,7.75,4.25,5.25,2.5,,,,,,2.8,N1,Ha Tinh
HT1212468,,7.4,7.75,,,,2.5,4.75,6.0,,,8.4,N1,Ha Tinh
HT1214422,,4.4,7.75,,,,7.75,7.0,7.75,,,3.4,N1,Ha Tinh
HT1213431,,8.2,7.75,,,,6.5,8.0,9.0,,,7.4,N1,Ha Tinh
HT1214480,,6.2,7.75,,,,6.75,8.5,7.5,,,3.4,N1,Ha Tinh
HT1209208,,8.0,7.75,,,,4.5,6.25,7.0,,,5.0,N1,Ha Tinh
HT1213936,,5.4,7.75,,,,8.25,7.25,8.25,,,3.4,N1,Ha Tinh
HT1214467,,6.2,7.75,,,,8.0,8.25,7.25,,,3.2,N1,Ha Tinh
HT1213940,,7.4,7.75,,,,8.0,8.0,9.0,,,5.0,N1,Ha Tinh
HT1208865,,8.6,7.75,1.5,7.5,9.25,,,,,,3.0,N1,Ha Tinh
HT1214460,,7.8,7.75,7.5,7.5,5.5,,,,,,4.4,N1,Ha Tinh
HT1214452,,6.6,7.75,5.25,4.25,3.75,,,,,,6.8,N1,Ha Tinh
HT1212309,,5.0,7.75,,,,5.25,7.75,7.75,,,3.2,N1,Ha Tinh
HT1211929,,4.8,7.75,,,,3.5,6.5,7.25,,,2.6,N1,Ha Tinh
HT1209249,,6.0,7.75,,,,9.0,8.0,7.75,,,2.4,N1,Ha Tinh
HT1212022,,7.4,7.75,,,,5.0,8.0,9.25,,,7.2,N1,Ha Tinh
HT1209325,,8.2,7.75,4.75,3.25,4.25,,,,,,4.6,N1,Ha Tinh
HT1208873,,7.2,7.75,,,,7.0,7.25,9.25,,,5.0,N1,Ha Tinh
HT1213994,,6.6,7.75,,,,5.75,6.25,6.5,,,8.0,N1,Ha Tinh
HT1213611,,5.0,7.75,,,,9.25,9.5,6.5,,,5.6,N1,Ha Tinh
HT1211731,,8.0,7.75,,,,4.25,7.25,6.5,,,10.0,N1,Ha Tinh
HT1209278,,6.2,7.75,,,,,,,,,6.6,N1,Ha Tinh
HT1211973,,7.6,7.75,,,,4.25,6.75,8.75,,,6.6,N1,Ha Tinh
HT1213652,,6.8,7.75,,,,3.75,6.5,8.75,,,2.8,N1,Ha Tinh
HT1211861,,6.2,7.75,,,,6.0,5.75,8.25,,,5.0,N1,Ha Tinh
HT1214617,,7.2,7.75,,,,4.75,7.0,8.0,,,7.6,N1,Ha Tinh
HT1215285,,3.4,7.75,,,,7.75,9.25,7.5,,,4.8,N1,Ha Tinh
HT1209352,,8.0,7.75,,,,9.25,8.5,8.75,,,5.0,N1,Ha Tinh
HT1212667,,7.6,7.75,6.0,6.5,5.0,,,,,,3.8,N1,Ha Tinh
HT1215912,,3.0,7.75,,,,7.0,8.5,8.75,,,3.0,N1,Ha Tinh
HT1215944,,5.6,7.75,,,,7.5,9.0,9.0,,,3.0,N1,Ha Tinh
HT1215962,,5.0,7.75,,,,6.25,7.25,7.25,,,3.6,N1,Ha Tinh
HT1215966,,8.2,7.75,5.75,5.25,5.0,,,,,,8.4,N1,Ha Tinh
HT1210402,,8.0,7.75,5.75,5.75,4.25,,,,,,7.4,N1,Ha Tinh
HT1216025,,6.8,7.75,,,,3.5,7.5,9.0,,,7.0,N1,Ha Tinh
HT1208595,,9.2,7.75,7.75,6.5,5.75,,,,,,9.2,N1,Ha Tinh
HT1209092,,,7.75,,,,9.5,9.0,,,,,,Ha Tinh
HT1210364,,7.2,7.75,3.75,4.0,4.75,,,,,,5.4,N4,Ha Tinh
HT1209533,,7.6,7.75,,,,5.25,7.25,8.5,,,6.8,N1,Ha Tinh
HT1216095,,5.2,7.75,,,,5.75,8.0,8.75,,,4.2,N1,Ha Tinh
HT1216106,,6.2,7.75,,,,3.75,6.25,8.25,,,4.6,N1,Ha Tinh
HT1210340,,8.2,7.75,,,,6.5,8.0,8.25,,,6.8,N1,Ha Tinh
HT1212776,,6.8,7.75,,,,2.75,5.25,7.0,,,2.6,N1,Ha Tinh
HT1216132,,5.2,7.75,,,,4.5,7.0,8.5,,,3.6,N1,Ha Tinh
HT1216136,,7.8,7.75,6.25,5.0,4.25,,,,,,7.4,N1,Ha Tinh
HT1210315,,7.4,7.75,,,,5.25,4.75,8.25,,,8.4,N1,Ha Tinh
HT1210435,,,7.75,,,,7.25,8.5,3.75,,,,,Ha Tinh
HT1215877,,5.6,7.75,,,,4.0,6.75,6.75,,,9.6,N1,Ha Tinh
HT1215851,,6.4,7.75,,,,7.75,7.5,9.0,,,5.0,N1,Ha Tinh
HT1215764,,6.0,7.75,,,,4.0,5.5,5.0,,,3.6,N1,Ha Tinh
HT1215703,,6.4,7.75,,,,6.75,6.5,8.5,,,4.6,N1,Ha Tinh
HT1210584,,6.8,7.75,,,,3.0,6.25,7.75,,,8.0,N1,Ha Tinh
HT1215716,,5.2,7.75,,,,5.0,8.0,8.25,,,4.6,N1,Ha Tinh
HT1214644,,6.4,7.75,,,,5.75,7.5,8.0,,,3.2,N1,Ha Tinh
HT1208646,,4.8,7.75,,,,5.75,7.25,8.75,,,6.4,N1,Ha Tinh
HT1215757,,5.6,7.75,,,,4.5,6.75,8.75,,,1.4,N1,Ha Tinh
HT1209162,,7.8,7.75,,,,7.75,9.25,8.75,,,6.6,N1,Ha Tinh
HT1215768,,6.6,7.75,,,,6.0,7.5,8.5,,,3.4,N1,Ha Tinh
HT1210439,,4.4,7.75,,,,7.75,9.25,6.5,,,7.6,N1,Ha Tinh
HT1210508,,4.4,7.75,,,,5.0,8.0,7.25,,,3.8,N1,Ha Tinh
HT1215828,,7.6,7.75,,,,4.25,7.25,7.5,,,8.0,N1,Ha Tinh
HT1215830,,4.2,7.75,,,,9.25,8.25,7.25,,,6.0,N1,Ha Tinh
HT1210453,,7.6,7.75,,,,4.25,7.0,7.5,,,5.8,N1,Ha Tinh
HT1209509,,,7.75,,,,8.25,8.25,3.25,,,,,Ha Tinh
HT1213111,,8.6,7.75,5.75,8.25,8.0,,,,,,5.8,N1,Ha Tinh
HT1215848,,5.8,7.75,5.5,5.5,3.75,,,,,,4.0,N1,Ha Tinh
HT1210307,,6.8,7.75,,,,4.75,6.5,7.5,,,7.2,N1,Ha Tinh
HT1210301,,6.2,7.75,,,,5.0,7.25,6.5,,,6.0,N1,Ha Tinh
HT1210294,,4.4,7.75,,,,5.25,6.0,6.25,,,4.6,N1,Ha Tinh
HT1212898,,6.2,7.75,,,,7.5,8.5,8.25,,,3.2,N1,Ha Tinh
HT1212940,,7.2,7.75,,,,6.25,6.0,8.5,,,6.2,N1,Ha Tinh
HT1208505,,6.4,7.75,,,,8.5,6.5,7.75,,,4.2,N1,Ha Tinh
HT1216567,,7.0,7.75,,,,5.75,5.75,6.75,,,8.0,N1,Ha Tinh
HT1209851,,6.8,7.75,6.25,7.25,5.25,,,,,,3.6,N1,Ha Tinh
HT1209623,,4.8,7.75,,,,7.75,7.75,7.75,,,3.8,N1,Ha Tinh
HT1216664,,5.6,7.75,,,,3.5,5.75,8.25,,,5.8,N1,Ha Tinh
HT1216678,,4.2,7.75,,,,4.5,5.25,8.75,,,3.4,N1,Ha Tinh
HT1216718,,3.8,7.75,,,,9.25,9.5,8.25,,,5.4,N1,Ha Tinh
HT1216515,,5.0,7.75,,,,4.5,9.5,9.25,,,6.4,N1,Ha Tinh
HT1209124,,7.2,7.75,,,,6.0,6.0,8.5,,,5.2,N1,Ha Tinh
HT1209791,,5.6,7.75,,,,8.25,8.75,8.25,,,3.4,N1,Ha Tinh
HT1209765,,8.4,7.75,,,,,,,,,8.8,N1,Ha Tinh
HT1216802,,5.6,7.75,,,,6.25,8.75,9.0,,,3.6,N1,Ha Tinh
HT1216820,,6.6,7.75,,,,7.75,9.0,9.25,,,3.6,N1,Ha Tinh
HT1216838,,8.0,7.75,,,,5.25,7.75,9.0,,,4.8,N1,Ha Tinh
HT1209691,,5.0,7.75,,,,8.0,9.0,9.5,,,3.8,N1,Ha Tinh
HT1209924,,6.4,7.75,6.0,5.5,4.75,,,,,,4.2,N1,Ha Tinh
HT1216511,,,7.75,,,,9.0,8.5,5.0,,,,,Ha Tinh
HT1216186,,7.8,7.75,,,,6.5,8.25,7.75,,,5.2,N1,Ha Tinh
HT1216344,,4.4,7.75,,,,9.25,9.0,8.75,,,3.4,N1,Ha Tinh
HT1210284,,5.0,7.75,,,,5.0,7.25,6.5,,,3.4,N1,Ha Tinh
HT1212795,,4.4,7.75,,,,4.5,8.25,8.0,,,4.8,N1,Ha Tinh
HT1216278,,6.2,7.75,,,,5.0,7.75,7.75,,,3.2,N1,Ha Tinh
HT1209567,,7.4,7.75,,,,8.0,7.75,7.5,,,4.4,N1,Ha Tinh
HT1210193,,8.4,7.75,,,,3.75,6.0,7.75,,,9.0,N1,Ha Tinh
HT1210181,,6.4,7.75,,,,7.5,6.25,8.75,,,4.8,N1,Ha Tinh
HT1209105,,4.6,7.75,,,,3.25,5.75,7.5,,,2.8,N1,Ha Tinh
HT1210078,,8.2,7.75,5.0,7.0,7.0,,,,,,4.8,N1,Ha Tinh
HT1216494,,7.0,7.75,,,,8.25,8.75,8.5,,,4.0,N1,Ha Tinh
HT1210076,,,7.75,,,,6.0,8.0,,,,,,Ha Tinh
HT1209109,,8.4,7.75,,,,3.5,6.0,7.0,,,8.2,N1,Ha Tinh
HT1210045,,8.2,7.75,7.5,6.0,5.75,,,,,,3.6,N1,Ha Tinh
HT1208528,,4.4,7.75,,,,8.75,8.5,7.75,,,2.6,N1,Ha Tinh
HT1210027,,5.0,7.75,,,,7.75,8.0,9.25,,,3.6,N1,Ha Tinh
HT1216459,,7.8,7.75,6.0,6.25,7.0,,,,,,5.6,N1,Ha Tinh
HT1216474,,6.8,7.75,,,,3.25,6.0,7.5,,,8.8,N1,Ha Tinh
HT1208656,,5.4,7.75,,,,8.25,7.75,7.0,,,4.4,N1,Ha Tinh
HT1210559,,5.2,7.75,,,,8.5,9.5,9.5,,,3.8,N1,Ha Tinh
HT1210600,,3.6,7.75,,,,8.75,9.25,8.25,,,3.8,N1,Ha Tinh
HT1215130,,6.4,7.75,,,,4.5,7.0,8.75,,,2.4,N1,Ha Tinh
HT1211322,,4.0,7.75,,,,5.0,6.5,7.75,,,3.4,N1,Ha Tinh
HT1211318,,6.6,7.75,,,,9.25,9.0,9.25,,,2.0,N1,Ha Tinh
HT1211311,,8.4,7.75,,,,3.5,5.75,7.25,,,8.6,N1,Ha Tinh
HT1213320,,6.6,7.75,,,,4.0,5.25,6.25,,,4.8,N1,Ha Tinh
HT1209393,,5.6,7.75,,,,2.25,6.75,8.75,,,5.0,N1,Ha Tinh
HT1214962,,4.2,7.75,,,,6.0,6.25,9.25,,,3.6,N1,Ha Tinh
HT1212564,,8.0,7.75,,,,5.0,7.25,8.0,,,7.0,N1,Ha Tinh
HT1214993,,3.8,7.75,,,,4.25,6.0,7.5,,,3.2,N1,Ha Tinh
HT1211255,,7.2,7.75,6.0,5.5,6.25,,,,,,8.0,N1,Ha Tinh
HT1215009,,5.8,7.75,,,,,,,,,5.2,N1,Ha Tinh
HT1212572,,6.0,7.75,,,,7.5,7.5,9.0,,,4.6,N1,Ha Tinh
HT1215075,,6.8,7.75,,,,3.25,5.5,7.0,,,7.8,N1,Ha Tinh
HT1209401,,8.6,7.75,2.75,2.25,4.25,3.25,6.75,7.0,,,7.8,N1,Ha Tinh
HT1212649,,4.8,7.75,,,,7.0,8.75,7.25,,,4.0,N1,Ha Tinh
HT1208755,,4.2,7.75,,,,6.5,6.5,8.5,,,3.8,N1,Ha Tinh
HT1211224,,7.6,7.75,,,,5.0,5.5,7.5,,,8.2,N1,Ha Tinh
HT1213290,,4.6,7.75,,,,3.5,6.25,7.0,,,1.6,N1,Ha Tinh
HT1213334,,5.2,7.75,,,,2.25,6.0,7.5,,,4.8,N1,Ha Tinh
HT1211362,,7.0,7.75,,,,6.75,6.75,7.25,,,7.2,N1,Ha Tinh
HT1214857,,7.0,7.75,6.25,5.25,4.5,,,,,,5.2,N1,Ha Tinh
HT1214727,,6.0,7.75,,,,3.5,4.75,6.5,,,8.2,N3,Ha Tinh
HT1211565,,2.8,7.75,,,,5.0,5.75,7.5,,,2.8,N1,Ha Tinh
HT1214656,,5.0,7.75,,,,5.75,7.75,8.25,,,4.2,N1,Ha Tinh
HT1214675,,8.0,7.75,4.75,4.5,5.5,,,,,,6.6,N1,Ha Tinh
HT1214687,,6.4,7.75,,,,4.0,5.5,6.0,,,4.4,N1,Ha Tinh
HT1211525,,8.6,7.75,,,,4.0,3.75,6.25,,,9.0,N3,Ha Tinh
HT1214701,,7.4,7.75,,,,4.75,6.75,7.75,,,8.6,N3,Ha Tinh
HT1214724,,5.2,7.75,,,,4.5,6.5,6.25,,,2.8,N1,Ha Tinh
HT1211473,,5.0,7.75,,,,4.75,7.25,9.0,,,3.6,N1,Ha Tinh
HT1208784,,5.0,7.75,,,,9.25,9.5,8.5,,,4.4,N1,Ha Tinh
HT1208804,,6.4,7.75,,,,6.5,6.5,7.25,,,7.2,N1,Ha Tinh
HT1214745,,7.2,7.75,,,,6.0,6.25,8.25,,,4.4,N1,Ha Tinh
HT1213341,,,7.75,,,,9.25,9.25,,,,,,Ha Tinh
HT1211396,,7.8,7.75,5.0,4.0,4.25,,,,,,6.2,N1,Ha Tinh
HT1212546,,6.0,7.75,,,,3.5,5.25,8.75,,,4.2,N1,Ha Tinh
HT1214831,,5.2,7.75,,,,6.75,6.75,9.0,,,5.0,N1,Ha Tinh
HT1214845,,6.4,7.75,,,,5.25,6.5,8.0,,,4.6,N1,Ha Tinh
HT1215122,,7.8,7.75,,,,4.75,5.75,8.0,,,7.4,N1,Ha Tinh
HT1215088,,7.6,7.75,6.0,6.25,6.5,,,,,,3.8,N1,Ha Tinh
HT1215162,,5.2,7.75,,,,4.5,5.25,6.0,,,6.8,N1,Ha Tinh
HT1210752,,5.8,7.75,,,,5.25,7.5,8.0,,,2.8,N1,Ha Tinh
HT1210932,,8.0,7.75,,,,7.5,8.0,9.0,,,5.6,N1,Ha Tinh
HT1215438,,5.8,7.75,,,,3.75,6.0,6.5,,,5.0,N1,Ha Tinh
HT1215442,,8.2,7.75,,,,4.0,6.25,6.75,,,8.8,N3,Ha Tinh
HT1209067,,6.2,7.75,,,,4.75,7.25,7.5,,,4.6,N1,Ha Tinh
HT1210788,,8.4,7.75,3.5,8.5,8.75,,,,,,5.8,N1,Ha Tinh
HT1210778,,5.8,7.75,,,,3.75,7.0,8.5,,,3.0,N1,Ha Tinh
HT1215506,,6.8,7.75,3.25,5.25,6.0,,,,,,4.0,N1,Ha Tinh
HT1212604,,5.4,7.75,,,,4.0,6.0,8.5,,,6.4,N1,Ha Tinh
HT1215370,,6.0,7.75,,,,6.25,7.5,9.0,,,4.8,N1,Ha Tinh
HT1210734,,5.8,7.75,,,,9.5,9.25,7.0,,,3.6,N1,Ha Tinh
HT1212605,,4.8,7.75,,,,9.0,9.25,8.75,,,4.4,N1,Ha Tinh
HT1215588,,6.4,7.75,,,,5.75,6.5,8.5,,,6.4,N1,Ha Tinh
HT1210698,,3.6,7.75,,,,5.75,7.25,8.25,,,2.6,N1,Ha Tinh
HT1212609,,8.2,7.75,5.0,5.75,5.25,,,,,,3.4,N1,Ha Tinh
HT1215649,,4.0,7.75,,,,3.75,6.5,8.0,,,3.4,N1,Ha Tinh
HT1212647,,6.6,7.75,,,,5.75,6.0,6.75,,,4.4,N1,Ha Tinh
HT1210945,,8.2,7.75,,,,4.75,8.0,8.0,,,9.4,N1,Ha Tinh
HT1215410,,4.2,7.75,,,,3.25,5.5,7.25,,,1.2,N1,Ha Tinh
HT1212414,,5.6,7.75,,,,3.75,7.5,7.5,,,5.4,N1,Ha Tinh
HT1211033,,7.2,7.75,,,,5.0,8.5,9.0,,,8.2,N1,Ha Tinh
HT1209054,,7.4,7.75,6.0,6.25,4.5,,,,,,3.8,N1,Ha Tinh
HT1213278,,6.6,7.75,,,,4.75,6.25,9.25,,,5.6,N1,Ha Tinh
HT1212593,,5.8,7.75,,,,3.75,6.25,9.5,,,3.2,N1,Ha Tinh
HT1208717,,5.6,7.75,,,,9.5,9.5,8.0,,,2.6,N1,Ha Tinh
HT1211128,,5.0,7.75,,,,6.75,7.25,8.0,,,3.6,N1,Ha Tinh
HT1213249,,4.0,7.75,,,,6.5,7.25,6.5,,,3.0,N1,Ha Tinh
HT1211111,,7.4,7.75,,,,6.75,7.25,8.25,,,6.0,N1,Ha Tinh
HT1211007,,4.2,7.75,,,,4.0,5.5,7.0,,,1.8,N1,Ha Tinh
HT1211047,,6.0,7.75,,,,7.0,7.25,8.75,,,3.2,N1,Ha Tinh
HT1210960,,4.2,7.75,,,,8.5,,,,,,,Ha Tinh
HT1212671,,3.6,7.5,,,,2.75,5.75,6.5,,,3.4,N1,Ha Tinh
HT1209142,,4.2,7.5,,,,4.0,6.5,7.75,,,2.2,N1,Ha Tinh
HT1212837,,6.8,7.5,,,,3.5,7.25,8.5,,,6.0,N1,Ha Tinh
HT1212417,,6.4,7.5,,,,8.0,8.5,8.75,,,4.6,N1,Ha Tinh
HT1212705,,7.4,7.5,,,,9.25,5.75,7.0,,,3.4,N1,Ha Tinh
HT1212601,,6.2,7.5,5.25,4.75,3.0,,,,,,2.6,N1,Ha Tinh
HT1212732,,7.4,7.5,,,,5.75,7.5,8.25,,,6.2,N1,Ha Tinh
HT1212723,,5.6,7.5,,,,5.25,6.75,7.75,,,3.2,N1,Ha Tinh
HT1212557,,5.0,7.5,,,,6.75,7.5,7.5,,,3.4,N1,Ha Tinh
HT1209139,,7.2,7.5,3.25,6.0,4.75,,,,,,3.0,N1,Ha Tinh
HT1212822,,2.8,7.5,,,,7.5,8.25,5.25,,,3.2,N1,Ha Tinh
HT1212600,,7.8,7.5,6.0,4.25,4.75,,,,,,7.2,N1,Ha Tinh
HT1209194,,6.6,7.5,,,,5.25,6.0,9.0,,,2.4,N1,Ha Tinh
HT1212764,,7.4,7.5,6.25,4.5,4.25,,,,,,6.6,N1,Ha Tinh
HT1212510,,4.4,7.5,,,,3.5,6.25,8.25,,,4.4,N1,Ha Tinh
HT1212805,,8.0,7.5,5.25,7.0,8.25,,,,,,4.2,N1,Ha Tinh
HT1212529,,5.4,7.5,,,,9.75,9.5,7.75,,,3.2,N1,Ha Tinh
HT1208447,,6.2,7.5,,,,3.25,5.5,5.75,,,9.0,N1,Ha Tinh
HT1212349,,3.4,7.5,,,,5.5,6.75,8.0,,,3.8,N1,Ha Tinh
HT1209450,,7.6,7.5,4.25,6.0,4.5,,,,,,3.8,N1,Ha Tinh
HT1209550,,7.2,7.5,4.25,6.75,7.0,,,,,,6.0,N1,Ha Tinh
HT1210318,,5.6,7.5,4.0,4.75,5.0,,,,,,3.4,N1,Ha Tinh
HT1210328,,5.8,7.5,,,,5.25,5.25,8.75,,,3.4,N1,Ha Tinh
HT1209540,,6.4,7.5,,,,7.75,7.25,9.25,,,4.0,N1,Ha Tinh
HT1210355,,5.2,7.5,,,,6.5,8.25,8.75,,,4.8,N1,Ha Tinh
HT1209531,,6.0,7.5,,,,4.75,7.0,8.75,,,3.8,N1,Ha Tinh
HT1210392,,5.4,7.5,,,,4.25,6.25,7.0,,,3.2,N1,Ha Tinh
HT1210393,,4.8,7.5,,,,4.5,7.25,7.5,,,3.6,N1,Ha Tinh
HT1210408,,7.4,7.5,7.25,6.75,5.25,,,,,,4.0,N1,Ha Tinh
HT1210422,,7.8,7.5,6.25,6.75,6.5,,,,,,4.0,N1,Ha Tinh
HT1210445,,4.4,7.5,,,,6.25,6.5,8.5,,,3.2,N1,Ha Tinh
HT1210448,,6.2,7.5,,,,5.75,7.0,8.75,,,4.8,N1,Ha Tinh
HT1210507,,7.8,7.5,,,,5.0,6.25,8.5,,,8.2,N1,Ha Tinh
HT1210522,,6.4,7.5,,,,4.5,6.0,8.25,,,3.4,N1,Ha Tinh
HT1210545,,5.0,7.5,,,,5.5,7.0,9.0,,,4.0,N1,Ha Tinh
HT1209494,,7.2,7.5,,,,4.0,5.75,7.0,,,4.6,N1,Ha Tinh
HT1210594,,6.6,7.5,4.75,3.25,4.75,,,,,,5.6,N1,Ha Tinh
HT1210595,,4.8,7.5,,,,6.5,7.5,8.75,,,3.4,N1,Ha Tinh
HT1210601,,5.8,7.5,,,,2.5,6.0,6.25,,,2.6,N1,Ha Tinh
HT1210603,,6.0,7.5,,,,8.0,,,,,,,Ha Tinh
HT1210650,,8.2,7.5,5.0,7.5,7.5,,,,,,3.6,N1,Ha Tinh
HT1210669,,7.4,7.5,,,,3.25,4.25,8.0,,,3.4,N1,Ha Tinh
HT1209470,,8.0,7.5,,,,5.0,6.5,7.0,,,9.0,N1,Ha Tinh
HT1210722,,5.4,7.5,,,,3.75,5.5,7.25,,,3.4,N1,Ha Tinh
HT1210732,,6.0,7.5,,,,3.75,6.0,6.75,,,5.0,N1,Ha Tinh
HT1210739,,6.6,7.5,,,,7.5,7.25,8.75,,,3.4,N1,Ha Tinh
HT1210771,,4.4,7.5,,,,5.75,7.25,6.0,,,2.2,N1,Ha Tinh
HT1210280,,6.8,7.5,7.25,5.75,4.25,,,,,,4.0,N1,Ha Tinh
HT1210279,,5.2,7.5,,,,7.75,6.5,6.0,,,3.8,N1,Ha Tinh
HT1210264,,7.4,7.5,,,,7.0,7.75,9.0,,,9.2,N1,Ha Tinh
HT1209962,,6.8,7.5,,,,7.25,7.5,9.25,,,6.4,N1,Ha Tinh
HT1209690,,6.0,7.5,,,,7.5,,,,,,,Ha Tinh
HT1209727,,3.4,7.5,,,,7.0,5.75,8.75,,,3.0,N1,Ha Tinh
HT1209633,,7.8,7.5,,,,4.0,5.75,7.75,,,7.8,N1,Ha Tinh
HT1209780,,4.0,7.5,,,,3.0,6.25,8.0,,,1.6,N1,Ha Tinh
HT1209802,,7.0,7.5,,,,5.75,6.75,7.0,,,6.6,N1,Ha Tinh
HT1209811,,8.8,7.5,8.0,7.25,6.25,,,,,,3.6,N1,Ha Tinh
HT1209847,,7.6,7.5,,,,7.25,8.0,8.0,,,4.6,N1,Ha Tinh
HT1209866,,5.2,7.5,,,,3.0,5.25,7.25,,,5.0,N1,Ha Tinh
HT1209906,,7.8,7.5,4.0,3.25,4.0,,,,,,4.0,N1,Ha Tinh
HT1209922,,6.0,7.5,,,,3.5,6.25,7.25,,,4.6,N1,Ha Tinh
HT1209936,,5.8,7.5,,,,6.75,8.5,9.0,,,4.0,N1,Ha Tinh
HT1209957,,6.0,7.5,,,,4.5,6.25,8.25,,,5.6,N1,Ha Tinh
HT1209971,,6.2,7.5,,,,3.5,5.5,7.5,,,2.4,N1,Ha Tinh
HT1210262,,5.2,7.5,,,,8.25,7.75,9.0,,,3.4,N1,Ha Tinh
HT1209975,,8.2,7.5,,,,5.75,6.5,7.25,,,8.8,N1,Ha Tinh
HT1209598,,5.6,7.5,,,,4.25,7.0,6.5,,,3.4,N1,Ha Tinh
HT1209596,,6.2,7.5,,,,8.5,7.75,8.5,,,5.2,N1,Ha Tinh
HT1210046,,4.2,7.5,,,,2.75,5.75,8.25,,,3.4,N1,Ha Tinh
