Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1204585,,,8.0,,,,9.0,8.0,,,,,,Ha Tinh
HT1202259,,7.8,8.0,,,,4.25,5.75,9.25,,,7.8,N1,Ha Tinh
HT1204546,,6.4,8.0,,,,3.75,7.75,8.0,,,6.2,N1,Ha Tinh
HT1203652,,6.6,8.0,,,,5.0,6.0,9.0,,,7.0,N1,Ha Tinh
HT1201265,,7.0,8.0,,,,4.0,5.5,9.25,,,8.4,N1,Ha Tinh
HT1202291,,,8.0,,,,8.25,9.5,,,,,,Ha Tinh
HT1206951,,6.4,7.91,3.75,5.0,3.0,,,,,,4.8,N1,Ha Tinh
HT1204972,,4.0,7.8,,,,5.0,8.0,6.75,,,2.2,N1,Ha Tinh
HT1200492,,4.8,7.75,,,,4.75,5.75,7.5,,,3.8,N1,Ha Tinh
HT1206248,,5.4,7.75,,,,9.5,9.25,8.75,,,5.8,N1,Ha Tinh
HT1206111,,8.0,7.75,,,,2.75,5.75,7.5,,,9.0,N1,Ha Tinh
HT1201590,,6.0,7.75,,,,6.0,7.5,6.75,,,3.0,N1,Ha Tinh
HT1203351,,7.6,7.75,,,,4.75,6.25,8.5,,,8.8,N1,Ha Tinh
HT1203391,,8.4,7.75,7.25,7.25,4.5,,,,,,2.8,N1,Ha Tinh
HT1200489,,4.8,7.75,,,,8.0,9.0,7.0,,,2.8,N1,Ha Tinh
HT1203234,,4.4,7.75,,,,3.5,6.25,7.25,,,2.6,N1,Ha Tinh
HT1206165,,6.8,7.75,,,,8.0,8.75,9.0,,,3.0,N1,Ha Tinh
HT1208078,,8.0,7.75,,,,6.25,7.75,8.75,,,8.2,N1,Ha Tinh
HT1203481,,5.4,7.75,,,,5.5,7.5,8.75,,,6.4,N1,Ha Tinh
HT1207374,,5.4,7.75,,,,6.5,7.0,9.5,,,5.0,N1,Ha Tinh
HT1203488,,7.8,7.75,,,,5.5,7.5,9.5,,,5.2,N1,Ha Tinh
HT1208149,,8.0,7.75,,,,6.75,6.25,8.0,,,7.6,N1,Ha Tinh
HT1203425,,6.4,7.75,,,,7.25,7.25,8.25,,,5.0,N1,Ha Tinh
HT1203479,,7.2,7.75,,,,6.0,7.0,7.75,,,7.0,N1,Ha Tinh
HT1203443,,7.4,7.75,,,,6.0,7.25,9.0,,,5.4,N1,Ha Tinh
HT1203173,,5.4,7.75,,,,3.5,5.5,8.0,,,4.8,N1,Ha Tinh
HT1203294,,5.6,7.75,,,,5.5,8.0,8.75,,,3.4,N1,Ha Tinh
HT1201547,,4.2,7.75,,,,6.75,6.75,8.0,,,1.6,N1,Ha Tinh
HT1201041,,2.8,7.75,,,,5.75,6.5,7.0,,,3.0,N1,Ha Tinh
HT1206199,,7.4,7.75,,,,6.25,7.25,8.0,,,6.8,N1,Ha Tinh
HT1203360,,6.2,7.75,,,,4.5,5.0,6.0,,,4.4,N1,Ha Tinh
HT1200001,,9.0,7.75,,,,6.0,8.5,9.0,,,9.4,N1,Ha Tinh
HT1201621,,5.2,7.75,,,,4.5,6.25,8.0,,,2.8,N1,Ha Tinh
HT1207005,,3.4,7.75,,,,4.75,6.25,8.75,,,2.6,N1,Ha Tinh
HT1200964,,5.0,7.75,,,,5.25,5.5,7.25,,,3.6,N1,Ha Tinh
HT1202125,,6.4,7.75,6.0,5.25,4.75,,,,,,3.4,N1,Ha Tinh
HT1200969,,5.6,7.75,,,,5.5,7.0,8.75,,,3.6,N1,Ha Tinh
HT1206931,,7.0,7.75,,,,6.5,7.0,8.75,,,4.2,N1,Ha Tinh
HT1201745,,7.4,7.75,7.5,4.25,4.5,,,,,,8.0,N1,Ha Tinh
HT1202156,,7.8,7.75,,,,5.0,6.25,8.5,,,5.2,N1,Ha Tinh
HT1202185,,7.4,7.75,,,,6.5,7.75,8.25,,,7.2,N1,Ha Tinh
HT1207875,,8.0,7.75,7.25,6.5,6.0,,,,,,4.0,N1,Ha Tinh
HT1207226,,8.6,7.75,,,,5.25,6.5,8.0,,,9.6,N1,Ha Tinh
HT1207228,,8.4,7.75,8.25,7.0,6.25,,,,,,6.4,N1,Ha Tinh
HT1200810,,6.2,7.75,,,,2.5,6.5,8.0,,,2.8,N1,Ha Tinh
HT1207890,,6.4,7.75,,,,6.5,7.5,7.5,,,5.2,N1,Ha Tinh
HT1201736,,,7.75,,,,9.25,9.5,,,,,,Ha Tinh
HT1202343,,,7.75,,,,8.5,8.5,,,,,,Ha Tinh
HT1202361,,8.2,7.75,,,,5.25,7.5,9.25,,,9.2,N1,Ha Tinh
HT1202371,,7.8,7.75,,,,7.25,9.0,9.25,,,9.4,N1,Ha Tinh
HT1206778,,7.4,7.75,,,,6.5,7.0,8.5,,,9.0,N1,Ha Tinh
HT1202381,,8.4,7.75,,,,5.5,7.0,7.25,,,8.0,N1,Ha Tinh
HT1201723,,7.0,7.75,,,,4.5,6.75,7.5,,,8.0,N1,Ha Tinh
HT1201716,,5.4,7.75,,,,5.25,7.5,7.5,,,4.8,N1,Ha Tinh
HT1207247,,6.6,7.75,,,,4.25,6.75,7.0,,,7.8,N1,Ha Tinh
HT1201770,,5.4,7.75,,,,8.75,8.75,7.25,,,2.4,N1,Ha Tinh
HT1202065,,5.8,7.75,,,,3.25,8.5,7.75,,,4.4,N1,Ha Tinh
HT1206762,,7.0,7.75,,,,6.25,6.5,8.5,,,4.8,N1,Ha Tinh
HT1207190,,7.4,7.75,7.25,7.25,5.0,,,,,,5.6,N1,Ha Tinh
HT1207142,,7.8,7.75,6.75,7.5,4.0,,,,,,4.4,N1,Ha Tinh
HT1207772,,3.4,7.75,,,,9.25,9.5,8.75,,,4.0,N1,Ha Tinh
HT1201860,,6.4,7.75,,,,7.25,7.25,9.0,,,3.8,N1,Ha Tinh
HT1201907,,,7.75,,,,9.25,9.25,7.0,,,3.4,N1,Ha Tinh
HT1200924,,5.6,7.75,,,,5.5,6.75,8.25,,,2.0,N1,Ha Tinh
HT1207101,,4.2,7.75,,,,3.75,5.0,7.5,,,3.0,N1,Ha Tinh
HT1207791,,7.6,7.75,,,,3.5,7.25,6.25,,,4.8,N1,Ha Tinh
HT1200917,,7.4,7.75,,,,4.0,5.75,8.5,,,4.4,N1,Ha Tinh
HT1201933,,6.6,7.75,,,,8.75,8.75,9.0,,,4.4,N1,Ha Tinh
HT1201943,,6.4,7.75,,,,8.0,7.0,7.75,,,4.4,N1,Ha Tinh
HT1201949,,3.4,7.75,,,,7.25,7.5,7.5,,,2.2,N1,Ha Tinh
HT1207808,,6.2,7.75,,,,6.75,6.75,8.75,,,5.0,N1,Ha Tinh
HT1207068,,7.0,7.75,3.25,5.0,4.75,,,,,,3.8,N1,Ha Tinh
HT1201972,,5.2,7.75,,,,5.5,6.5,8.25,,,3.0,N1,Ha Tinh
HT1207167,,6.2,7.75,,,,4.5,6.75,7.75,,,3.4,N1,Ha Tinh
HT1201995,,5.4,7.75,,,,5.25,7.25,9.25,,,2.0,N1,Ha Tinh
HT1202003,,5.8,7.75,2.75,6.0,4.0,,,,,,2.4,N1,Ha Tinh
HT1202027,,5.0,7.75,,,,7.5,7.5,8.25,,,3.4,N1,Ha Tinh
HT1201795,,5.4,7.75,,,,4.0,6.75,8.75,,,4.4,N1,Ha Tinh
HT1207025,,7.0,7.75,,,,4.0,5.75,7.0,,,8.0,N1,Ha Tinh
HT1207012,,6.6,7.75,,,,6.5,8.25,7.25,,,5.4,N1,Ha Tinh
HT1206767,,4.8,7.75,,,,3.75,5.75,6.5,,,3.2,N1,Ha Tinh
HT1206761,,7.0,7.75,,,,4.5,5.75,8.0,,,9.0,N1,Ha Tinh
HT1203059,,,7.75,,,,9.5,9.75,,,,,,Ha Tinh
HT1207283,,7.0,7.75,,,,3.5,6.5,8.25,,,6.2,N1,Ha Tinh
HT1206533,,5.2,7.75,,,,3.5,5.0,7.25,,,4.4,N1,Ha Tinh
HT1202787,,6.8,7.75,6.75,6.25,4.75,,,,,,4.4,N1,Ha Tinh
HT1208016,,6.2,7.75,6.75,5.25,5.5,,,,,,3.8,N1,Ha Tinh
HT1202795,,3.6,7.75,,,,8.75,9.25,8.0,,,4.8,N1,Ha Tinh
HT1206464,,7.2,7.75,,,,4.75,6.75,6.5,,,4.2,N1,Ha Tinh
HT1201646,,8.6,7.75,8.0,5.5,6.0,3.25,7.0,7.75,,,9.0,N1,Ha Tinh
HT1202865,,8.4,7.75,7.25,6.75,5.25,,,,,,4.6,N1,Ha Tinh
HT1202878,,6.8,7.75,,,,6.25,8.25,6.75,,,4.0,N1,Ha Tinh
HT1202884,,7.2,7.75,,,,7.0,6.5,9.0,,,3.4,N1,Ha Tinh
HT1200612,,7.6,7.75,,,,8.0,,,,,,,Ha Tinh
HT1202901,,7.0,7.75,,,,7.5,7.0,8.25,,,3.2,N1,Ha Tinh
HT1207299,,,7.75,,,,8.5,8.75,,,,,,Ha Tinh
HT1201024,,8.0,7.75,6.25,7.0,6.0,,,,,,4.0,N1,Ha Tinh
HT1200595,,6.6,7.75,,,,3.25,4.75,8.5,,,8.2,N1,Ha Tinh
HT1200594,,7.8,7.75,6.0,5.75,2.0,,,,,,5.0,N1,Ha Tinh
HT1202950,,8.4,7.75,,,,5.0,7.75,8.25,,,7.6,N1,Ha Tinh
HT1208044,,5.6,7.75,,,,9.5,9.0,8.0,,,3.0,N1,Ha Tinh
HT1206346,,4.4,7.75,,,,4.5,6.5,8.5,,,4.0,N1,Ha Tinh
HT1203013,,,7.75,,,,8.75,9.25,,,,,,Ha Tinh
HT1206327,,3.4,7.75,,,,4.5,7.0,8.0,,,2.8,N1,Ha Tinh
HT1206314,,4.6,7.75,,,,7.75,8.75,7.75,,,2.2,N1,Ha Tinh
HT1208011,,7.2,7.75,,,,5.75,6.5,7.75,,,6.0,N1,Ha Tinh
HT1207266,,5.8,7.75,,,,4.5,6.75,8.5,,,3.4,N1,Ha Tinh
HT1207743,,8.2,7.75,7.25,6.75,4.75,,,,,,2.8,N1,Ha Tinh
HT1206572,,3.2,7.75,,,,3.0,5.25,8.0,,,3.0,N1,Ha Tinh
HT1201709,,6.2,7.75,,,,3.5,7.0,7.75,,,3.6,N1,Ha Tinh
HT1202420,,5.2,7.75,,,,9.0,9.25,8.75,,,2.8,N1,Ha Tinh
HT1202431,,4.6,7.75,,,,9.75,9.5,7.25,,,7.0,N1,Ha Tinh
HT1202435,,4.8,7.75,,,,3.5,4.5,7.25,,,4.2,N1,Ha Tinh
HT1202458,,6.4,7.75,,,,6.5,7.0,8.75,,,4.2,N1,Ha Tinh
HT1202469,,7.8,7.75,6.75,4.75,4.25,,,,,,6.4,N1,Ha Tinh
HT1206716,,,7.75,,,,6.25,6.5,,,,,,Ha Tinh
HT1202489,,4.8,7.75,,,,4.75,8.25,9.0,,,3.8,N1,Ha Tinh
HT1207735,,7.6,7.75,,,,4.5,7.5,7.5,,,7.0,N1,Ha Tinh
HT1207971,,7.0,7.75,3.75,5.75,6.25,,,,,,3.4,N1,Ha Tinh
HT1207973,,6.6,7.75,,,,5.75,5.75,6.75,,,6.0,N1,Ha Tinh
HT1206661,,7.4,7.75,,,,7.25,6.75,7.25,,,,,Ha Tinh
HT1202584,,4.0,7.75,,,,4.5,5.5,6.25,,,3.6,N1,Ha Tinh
HT1200696,,5.8,7.75,,,,7.75,8.5,7.5,,,2.6,N1,Ha Tinh
HT1206639,,5.8,7.75,5.25,4.75,6.0,,,,,,5.2,N1,Ha Tinh
HT1202624,,7.6,7.75,,,,4.75,6.25,6.75,,,5.2,N1,Ha Tinh
HT1207984,,8.0,7.75,,,,6.5,7.75,8.0,,,7.2,N1,Ha Tinh
HT1202660,,7.4,7.75,5.0,6.75,5.25,,,,,,6.0,N1,Ha Tinh
HT1202669,,7.6,7.75,,,,6.25,7.0,9.0,,,6.0,N1,Ha Tinh
HT1200676,,6.4,7.75,,,,7.25,8.75,9.25,,,4.2,N1,Ha Tinh
HT1207264,,7.0,7.75,6.25,6.5,5.75,,,,,,4.6,N1,Ha Tinh
HT1203533,,3.4,7.75,,,,,,,,,3.0,N1,Ha Tinh
HT1207141,,6.6,7.75,,,,4.75,6.75,8.75,,,4.4,N1,Ha Tinh
HT1203546,,5.6,7.75,,,,3.25,5.25,7.75,,,3.4,N1,Ha Tinh
HT1204565,,6.0,7.75,,,,6.25,8.25,9.5,,,5.2,N1,Ha Tinh
HT1200119,,6.8,7.75,,,,4.0,5.75,5.5,,,9.8,N1,Ha Tinh
HT1205701,,6.6,7.75,,,,4.0,6.0,8.0,,,7.6,N1,Ha Tinh
HT1201319,,5.8,7.75,,,,7.25,7.25,9.25,,,4.0,N1,Ha Tinh
HT1205185,,7.2,7.75,,,,4.5,8.75,10.0,,,5.0,N1,Ha Tinh
HT1200128,,8.2,7.75,,,,5.0,6.75,8.25,,,9.0,N1,Ha Tinh
HT1208244,,7.0,7.75,,,,5.25,7.5,8.5,,,3.4,N1,Ha Tinh
HT1207576,,6.4,7.75,,,,6.0,8.0,9.25,,,2.6,N1,Ha Tinh
HT1205654,,7.0,7.75,,,,4.75,6.5,7.5,,,3.6,N1,Ha Tinh
HT1205710,,2.8,7.75,,,,3.5,5.75,7.5,,,3.4,N1,Ha Tinh
HT1200310,,5.8,7.75,,,,5.25,6.25,8.5,,,5.6,N1,Ha Tinh
HT1203998,,5.0,7.75,,,,5.75,7.75,7.75,,,4.8,N1,Ha Tinh
HT1205637,,6.2,7.75,,,,5.25,7.5,8.25,,,6.0,N1,Ha Tinh
HT1200142,,8.0,7.75,,,,5.5,5.75,7.5,,,4.0,N1,Ha Tinh
HT1205634,,6.8,7.75,,,,8.75,9.0,8.5,,,3.6,N1,Ha Tinh
HT1205249,,6.2,7.75,,,,7.75,8.75,6.75,,,6.8,N1,Ha Tinh
HT1201287,,5.8,7.75,,,,4.75,6.5,9.5,,,4.2,N1,Ha Tinh
HT1205168,,7.8,7.75,7.25,6.25,5.25,,,,,,6.2,N1,Ha Tinh
HT1205154,,8.2,7.75,6.25,5.5,5.25,,,,,,7.4,N1,Ha Tinh
HT1201426,,4.4,7.75,,,,7.25,7.0,8.75,,,4.2,N1,Ha Tinh
HT1200085,,,7.75,,,,8.0,9.25,9.75,,,,,Ha Tinh
HT1205761,,4.6,7.75,,,,7.5,6.5,7.75,,,3.0,N1,Ha Tinh
HT1204762,,6.2,7.75,,,,4.75,6.75,9.25,,,4.8,N1,Ha Tinh
HT1205090,,8.0,7.75,,,,4.0,7.0,8.25,,,7.6,N1,Ha Tinh
HT1201227,,6.6,7.75,,,,6.25,7.75,8.25,,,4.2,N1,Ha Tinh
HT1204744,,5.4,7.75,,,,2.75,6.0,8.0,,,2.8,N1,Ha Tinh
HT1204741,,7.6,7.75,5.75,4.75,4.75,,,,,,6.4,N1,Ha Tinh
HT1204733,,5.0,7.75,,,,7.5,8.0,8.25,,,3.2,N1,Ha Tinh
HT1204732,,7.0,7.75,,,,9.0,7.5,9.0,,,5.0,N1,Ha Tinh
HT1207683,,6.0,7.75,,,,5.5,6.25,7.75,,,3.0,N1,Ha Tinh
HT1205124,,7.0,7.75,,,,9.5,9.0,6.5,,,3.0,N1,Ha Tinh
HT1205140,,7.6,7.75,,,,4.75,5.75,7.5,,,5.6,N1,Ha Tinh
HT1208398,,7.2,7.75,,,,6.75,7.75,9.0,,,9.4,N1,Ha Tinh
HT1205145,,6.8,7.75,,,,7.0,7.0,8.25,,,5.2,N1,Ha Tinh
HT1203872,,6.8,7.75,,,,5.0,6.25,7.25,,,8.8,N1,Ha Tinh
HT1203887,,7.4,7.75,,,,4.25,5.0,5.75,,,7.8,N1,Ha Tinh
HT1204684,,5.8,7.75,,,,6.0,7.25,8.25,,,5.4,N1,Ha Tinh
HT1207455,,4.6,7.75,,,,5.0,6.25,6.25,,,3.2,N1,Ha Tinh
HT1204038,,6.8,7.75,,,,6.0,8.5,8.5,,,3.4,N1,Ha Tinh
HT1204779,,6.6,7.75,,,,5.5,5.75,8.5,,,4.0,N1,Ha Tinh
HT1201331,,4.4,7.75,,,,7.0,7.5,8.0,,,3.6,N1,Ha Tinh
HT1204197,,,7.75,,,,7.0,7.75,,,,,,Ha Tinh
HT1200194,,7.2,7.75,,,,9.25,9.25,6.0,,,2.8,N1,Ha Tinh
HT1201340,,5.6,7.75,,,,4.5,6.75,8.0,,,4.6,N1,Ha Tinh
HT1204224,,6.2,7.75,3.25,5.0,4.5,,,,,,2.6,N1,Ha Tinh
HT1205391,,3.4,7.75,,,,5.5,6.25,8.25,,,3.2,N1,Ha Tinh
HT1207652,,5.0,7.75,,,,8.75,8.5,7.5,,,3.8,N1,Ha Tinh
HT1205448,,8.2,7.75,,,,,,,,,6.8,N1,Ha Tinh
HT1200236,,3.8,7.75,,,,6.25,6.5,9.25,,,4.6,N1,Ha Tinh
HT1205487,,5.8,7.75,,,,4.5,5.5,6.75,,,5.2,N1,Ha Tinh
HT1208311,,9.2,7.75,4.5,8.0,9.0,,,,,,3.8,N1,Ha Tinh
HT1203551,,,7.75,,,,9.25,9.25,,,,,,Ha Tinh
HT1205434,,6.8,7.75,,,,3.5,4.75,7.75,,,5.6,N1,Ha Tinh
HT1204251,,5.4,7.75,,,,9.25,8.5,7.25,,,3.6,N1,Ha Tinh
HT1208304,,8.0,7.75,,,,2.75,5.75,7.75,,,9.0,N1,Ha Tinh
HT1204259,,8.0,7.75,7.5,3.75,5.25,,,,,,7.6,N1,Ha Tinh
HT1205399,,8.0,7.75,,,,6.75,7.0,9.0,,,7.8,N1,Ha Tinh
HT1204196,,8.0,7.75,,,,8.75,8.75,8.75,,,8.2,N1,Ha Tinh
HT1205501,,5.0,7.75,,,,5.75,6.5,7.75,,,3.0,N1,Ha Tinh
HT1204506,,8.0,7.75,6.0,4.0,3.25,,,,,,7.6,N1,Ha Tinh
HT1204448,,7.4,7.75,6.25,6.5,4.0,,,,,,3.2,N1,Ha Tinh
HT1205592,,6.4,7.75,,,,6.0,8.5,8.75,,,5.6,N1,Ha Tinh
HT1208349,,4.6,7.75,,,,4.75,5.75,7.25,,,4.2,N1,Ha Tinh
HT1201397,,5.0,7.75,,,,5.0,7.0,7.75,,,3.6,N1,Ha Tinh
HT1205280,,6.0,7.75,,,,7.5,6.75,7.75,,,3.0,N1,Ha Tinh
HT1204459,,7.0,7.75,,,,4.5,5.5,8.0,,,4.2,N1,Ha Tinh
HT1200165,,7.8,7.75,,,,6.75,6.5,8.75,,,7.4,N1,Ha Tinh
HT1204127,,5.4,7.75,,,,4.0,4.0,7.0,,,8.2,N1,Ha Tinh
HT1201129,,6.0,7.75,,,,4.5,7.5,8.0,,,6.0,N1,Ha Tinh
HT1205321,,6.2,7.75,,,,7.5,7.5,,,,,,Ha Tinh
HT1205307,,7.0,7.75,,,,6.0,6.75,8.0,,,5.4,N1,Ha Tinh
HT1204436,,4.8,7.75,,,,8.0,7.75,9.0,,,8.2,N1,Ha Tinh
HT1205523,,5.4,7.75,,,,4.0,6.0,7.75,,,4.4,N1,Ha Tinh
HT1207500,,4.8,7.75,,,,5.25,7.5,7.25,,,5.4,N1,Ha Tinh
HT1205507,,4.0,7.75,,,,8.0,8.5,7.75,,,3.0,N1,Ha Tinh
HT1200270,,5.8,7.75,,,,4.75,7.25,8.5,,,3.6,N1,Ha Tinh
HT1207558,,5.4,7.75,,,,7.5,7.5,8.75,,,3.0,N1,Ha Tinh
HT1205762,,5.8,7.75,,,,4.0,6.25,7.75,,,3.8,N1,Ha Tinh
HT1201321,,5.0,7.75,,,,4.0,7.25,7.75,,,3.0,N1,Ha Tinh
HT1200394,,5.0,7.75,,,,5.25,8.0,8.75,,,5.4,N1,Ha Tinh
HT1205064,,,7.75,,,,9.75,9.0,,,,,,Ha Tinh
HT1201479,,5.2,7.75,,,,4.0,6.5,6.75,,,3.8,N1,Ha Tinh
HT1208168,,7.8,7.75,7.25,5.5,4.0,,,,,,7.4,N1,Ha Tinh
HT1201481,,7.6,7.75,,,,5.25,5.75,9.0,,,4.8,N1,Ha Tinh
HT1204809,,6.0,7.75,5.5,5.5,5.0,,,,,,4.2,N1,Ha Tinh
HT1207405,,5.6,7.75,,,,6.75,9.0,8.75,,,4.2,N1,Ha Tinh
HT1205049,,6.4,7.75,,,,5.75,9.0,6.75,,,3.8,N1,Ha Tinh
HT1203606,,3.8,7.75,,,,4.25,6.75,8.5,,,1.6,N1,Ha Tinh
HT1203723,,6.2,7.75,,,,6.25,7.75,8.25,,,3.8,N1,Ha Tinh
HT1203609,,5.4,7.75,,,,6.0,7.75,9.5,,,3.4,N1,Ha Tinh
HT1204826,,4.8,7.75,,,,6.0,8.75,9.25,,,4.6,N1,Ha Tinh
HT1208189,,5.2,7.75,,,,4.75,6.0,8.25,,,3.6,N1,Ha Tinh
HT1200381,,7.0,7.75,,,,5.25,7.0,8.0,,,5.6,N1,Ha Tinh
HT1201195,,6.4,7.75,,,,4.5,6.0,7.75,,,7.6,N1,Ha Tinh
HT1205045,,5.8,7.75,,,,2.5,5.25,6.0,,,4.4,N1,Ha Tinh
HT1204892,,5.6,7.75,,,,3.5,6.0,7.0,,,7.6,N1,Ha Tinh
HT1207628,,6.6,7.75,,,,5.0,8.0,9.0,,,7.4,N1,Ha Tinh
HT1200402,,4.8,7.75,,,,6.5,7.75,7.25,,,5.0,N1,Ha Tinh
HT1203689,,4.6,7.75,,,,6.5,6.5,8.75,,,5.2,N1,Ha Tinh
HT1205015,,5.2,7.75,,,,5.5,5.75,9.0,,,3.6,N1,Ha Tinh
HT1201199,,6.2,7.75,,,,8.0,8.75,8.75,,,3.4,N1,Ha Tinh
HT1203625,,7.6,7.75,8.0,7.0,5.5,,,,,,5.4,N1,Ha Tinh
HT1204994,,8.4,7.75,,,,8.5,7.75,10.0,,,8.6,N1,Ha Tinh
HT1204862,,5.2,7.75,,,,6.75,6.0,8.5,,,3.4,N1,Ha Tinh
HT1208203,,8.2,7.75,3.75,7.0,7.75,,,,,,3.0,N1,Ha Tinh
HT1203564,,6.8,7.75,,,,5.75,8.0,9.75,,,4.0,N1,Ha Tinh
HT1205071,,7.0,7.75,,,,7.5,8.75,9.0,,,5.0,N1,Ha Tinh
HT1203761,,5.6,7.75,,,,2.5,4.75,8.5,,,3.0,N1,Ha Tinh
HT1200364,,3.8,7.75,,,,6.25,6.25,7.75,,,3.8,N1,Ha Tinh
HT1205067,,,7.75,,,,8.5,8.25,,,,,,Ha Tinh
HT1201175,,7.4,7.5,7.25,6.5,4.25,,,,,,6.2,N1,Ha Tinh
HT1200757,,5.4,7.5,,,,8.0,8.75,8.25,,,3.8,N1,Ha Tinh
HT1204890,,6.0,7.5,,,,3.75,5.75,8.0,,,3.6,N1,Ha Tinh
HT1204315,,6.6,7.5,,,,6.25,6.5,8.25,,,5.4,N1,Ha Tinh
HT1207931,,9.0,7.5,8.0,7.0,5.0,,,,,,8.6,N1,Ha Tinh
HT1202428,,7.8,7.5,,,,3.5,5.5,6.75,,,5.6,N1,Ha Tinh
HT1207113,,8.0,7.5,,,,3.0,4.25,6.75,,,9.4,N3,Ha Tinh
HT1200919,,3.8,7.5,,,,5.0,7.5,7.0,,,3.2,N1,Ha Tinh
HT1207096,,7.2,7.5,,,,6.5,8.0,7.75,,,5.8,N1,Ha Tinh
HT1207555,,7.2,7.5,6.25,5.75,6.0,,,,,,3.6,N1,Ha Tinh
HT1200750,,7.0,7.5,,,,4.75,6.75,8.0,,,6.2,N1,Ha Tinh
HT1200006,,5.2,7.5,,,,6.5,7.25,8.75,,,3.8,N1,Ha Tinh
HT1207934,,8.6,7.5,7.0,7.75,8.75,,,,,,5.0,N1,Ha Tinh
HT1202564,,4.4,7.5,,,,5.75,6.5,7.5,,,5.4,N1,Ha Tinh
HT1204418,,8.0,7.5,6.5,5.5,5.5,,,,,,3.2,N1,Ha Tinh
HT1200175,,7.2,7.5,,,,3.0,6.25,7.75,,,4.6,N1,Ha Tinh
HT1207094,,6.4,7.5,,,,6.25,6.0,8.5,,,3.4,N1,Ha Tinh
HT1202562,,8.0,7.5,,,,4.5,6.5,8.25,,,8.6,N1,Ha Tinh
HT1207259,,7.6,7.5,,,,4.5,7.25,6.25,,,3.2,N1,Ha Tinh
HT1206772,,7.4,7.5,4.75,7.0,7.5,,,,,,4.6,N1,Ha Tinh
HT1204304,,7.2,7.5,,,,5.0,7.25,9.25,,,9.0,N1,Ha Tinh
HT1201826,,6.0,7.5,,,,5.75,5.5,8.5,,,5.8,N1,Ha Tinh
HT1207612,,6.8,7.5,,,,4.5,6.25,8.0,,,5.6,N1,Ha Tinh
HT1201290,,3.4,7.5,,,,4.0,5.75,8.5,,,2.6,N1,Ha Tinh
HT1204451,,4.0,7.5,,,,8.0,7.75,8.25,,,4.2,N1,Ha Tinh
HT1207088,,,7.5,,,,9.5,9.0,,,,,,Ha Tinh
HT1204963,,3.8,7.5,,,,8.5,8.75,8.75,,,2.6,N1,Ha Tinh
HT1204442,,7.6,7.5,6.25,7.0,4.5,,,,,,5.2,N1,Ha Tinh
HT1208346,,5.4,7.5,,,,6.0,6.75,7.75,,,2.6,N1,Ha Tinh
HT1204307,,6.8,7.5,7.0,6.75,4.25,,,,,,4.0,N1,Ha Tinh
HT1205306,,5.8,7.5,,,,4.25,7.5,7.75,,,6.6,N1,Ha Tinh
HT1204308,,6.0,7.5,,,,2.25,5.75,6.75,,,4.6,N1,Ha Tinh
HT1201929,,5.6,7.5,,,,8.5,6.75,7.25,,,3.4,N1,Ha Tinh
HT1206738,,6.2,7.5,,,,5.75,7.0,8.0,,,6.4,N1,Ha Tinh
HT1201920,,3.6,7.5,,,,3.0,4.5,,,,,,Ha Tinh
HT1207936,,8.0,7.5,5.25,6.5,3.25,,,,,,3.6,N1,Ha Tinh
HT1208313,,2.8,7.5,,,,4.75,7.75,8.25,,,3.4,N1,Ha Tinh
HT1204340,,4.6,7.5,,,,3.75,5.0,7.5,,,2.2,N1,Ha Tinh
HT1207548,,6.4,7.5,,,,4.5,6.75,8.5,,,5.2,N1,Ha Tinh
HT1204332,,6.6,7.5,6.5,3.5,4.0,,,,,,6.6,N1,Ha Tinh
HT1207615,,7.0,7.5,,,,4.75,6.25,8.5,,,4.6,N1,Ha Tinh
HT1205381,,6.0,7.5,,,,8.0,8.0,7.75,,,6.0,N1,Ha Tinh
HT1201687,,7.2,7.5,,,,6.75,7.75,9.25,,,4.2,N1,Ha Tinh
HT1206701,,5.6,7.5,,,,4.75,8.0,7.5,,,4.2,N1,Ha Tinh
HT1204373,,6.6,7.5,,,,5.75,6.5,7.25,,,5.6,N1,Ha Tinh
HT1204910,,6.2,7.5,,,,6.75,6.75,8.25,,,4.0,N1,Ha Tinh
HT1200715,,6.8,7.5,,,,7.5,7.75,9.0,,,4.2,N1,Ha Tinh
HT1204911,,3.2,7.5,,,,4.75,6.75,7.25,,,1.8,N1,Ha Tinh
HT1202531,,6.4,7.5,4.25,4.75,6.5,,,,,,3.6,N1,Ha Tinh
HT1200718,,5.4,7.5,,,,7.0,8.25,9.5,,,3.6,N1,Ha Tinh
HT1207110,,6.6,7.5,,,,4.25,6.75,7.0,,,4.2,N1,Ha Tinh
HT1204348,,7.2,7.5,6.75,7.0,5.5,,,,,,4.2,N1,Ha Tinh
HT1201123,,7.6,7.5,7.75,4.0,3.5,,,,,,7.0,N1,Ha Tinh
HT1201897,,4.4,7.5,,,,6.75,6.5,8.0,,,3.4,N1,Ha Tinh
HT1206717,,7.6,7.5,6.0,5.75,3.25,,,,,,6.2,N1,Ha Tinh
HT1206671,,5.0,7.5,,,,5.5,7.0,7.25,,,3.8,N1,Ha Tinh
