Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1200299,,6.2,6.5,,,,6.5,6.75,7.25,,,3.8,N1,Ha Tinh
HT1200300,,5.8,6.25,,,,4.0,6.75,6.75,,,2.4,N1,Ha Tinh
HT1200301,,4.4,4.5,2.75,2.25,3.0,4.5,6.0,,,,,,Ha Tinh
HT1200302,,7.0,6.25,5.5,6.25,2.75,,,,,,2.6,N1,Ha Tinh
HT1200303,,7.0,7.25,,,,7.0,7.25,7.5,,,2.4,N1,Ha Tinh
HT1200304,,6.8,7.5,,,,5.0,6.5,7.5,,,6.4,N1,Ha Tinh
HT1200305,,4.8,6.0,,,,4.0,5.75,6.75,,,3.4,N1,Ha Tinh
HT1200306,,6.8,7.25,7.0,3.5,3.5,,,,,,7.2,N1,Ha Tinh
HT1200307,,4.2,4.75,2.25,2.75,3.25,,,,,,3.0,N1,Ha Tinh
HT1200308,,8.4,6.25,6.75,5.5,5.25,,,,,,6.4,N1,Ha Tinh
HT1200309,,4.2,6.5,,,,5.5,7.5,,,,,,Ha Tinh
HT1200310,,5.8,7.75,,,,5.25,6.25,8.5,,,5.6,N1,Ha Tinh
HT1200311,,6.2,6.5,3.75,3.25,4.75,,,,,,3.4,N1,Ha Tinh
HT1200312,,4.4,7.0,,,,3.25,5.0,6.0,,,3.6,N1,Ha Tinh
HT1200313,,8.2,6.5,7.75,6.0,5.75,,,,,,4.6,N1,Ha Tinh
HT1200314,,6.4,6.5,,,,3.75,6.5,8.25,,,5.8,N1,Ha Tinh
HT1200315,,6.4,6.92,,,,8.75,6.5,7.5,,,4.0,N1,Ha Tinh
HT1200316,,4.6,7.0,,,,8.0,7.25,,,,,,Ha Tinh
HT1200317,,4.4,5.75,,,,4.25,6.5,7.5,,,4.8,N1,Ha Tinh
HT1200318,,5.8,7.0,,,,5.75,6.5,7.0,,,3.8,N1,Ha Tinh
HT1200319,,2.0,5.5,,,,3.0,7.0,,,,,,Ha Tinh
HT1200320,,4.0,4.25,,,,4.25,5.75,5.0,,,2.2,N1,Ha Tinh
HT1200321,,4.0,4.5,,,,2.75,5.5,5.75,,,2.8,N1,Ha Tinh
HT1200322,,5.0,7.5,,,,5.5,7.0,7.25,,,9.2,N1,Ha Tinh
HT1200323,,4.0,5.0,,,,3.5,5.5,7.5,,,4.0,N1,Ha Tinh
HT1200324,,4.6,5.5,,,,1.75,5.25,7.5,,,3.2,N1,Ha Tinh
HT1200325,,4.8,7.0,,,,6.0,6.5,8.0,,,3.8,N1,Ha Tinh
HT1200326,,4.4,5.25,,,,3.75,4.5,6.5,,,4.0,N1,Ha Tinh
HT1200327,,4.6,6.25,,,,4.25,6.0,6.5,,,2.2,N1,Ha Tinh
HT1200328,,6.0,5.5,5.0,4.5,4.5,,,,,,3.4,N1,Ha Tinh
HT1200329,,4.2,5.0,,,,3.75,4.25,5.25,,,3.8,N1,Ha Tinh
HT1200330,,7.2,7.5,,,,6.0,7.0,8.25,,,6.6,N1,Ha Tinh
HT1200331,,5.4,6.75,,,,5.0,5.5,8.5,,,2.8,N1,Ha Tinh
HT1200332,,5.2,6.0,,,,3.0,5.5,7.5,,,3.6,N1,Ha Tinh
HT1200333,,4.0,5.0,,,,4.0,5.25,7.0,,,2.4,N1,Ha Tinh
HT1200334,,6.8,7.0,,,,4.25,7.0,6.5,,,3.4,N1,Ha Tinh
HT1200335,,4.8,5.75,,,,4.75,5.75,,,,,,Ha Tinh
HT1200336,,7.4,6.0,,,,8.5,7.5,8.75,,,3.2,N1,Ha Tinh
HT1200337,,8.2,5.75,7.0,8.0,4.25,,,,,,4.0,N1,Ha Tinh
HT1200338,,4.6,5.25,,,,3.25,6.5,,,,,,Ha Tinh
HT1200339,,8.2,4.5,6.25,7.0,3.25,,,,,,4.8,N1,Ha Tinh
HT1200340,,7.4,5.0,5.25,6.5,3.5,,,,,,3.4,N1,Ha Tinh
HT1200341,,5.4,5.0,,,,5.25,6.5,,,,,,Ha Tinh
HT1200342,,5.6,5.25,,,,4.0,4.5,7.75,,,4.6,N1,Ha Tinh
HT1200343,,6.0,6.25,4.5,4.0,5.25,,,,,,3.8,N1,Ha Tinh
HT1200344,,5.2,6.5,,,,2.5,5.5,6.25,,,4.0,N1,Ha Tinh
HT1200345,,5.8,6.5,3.25,3.5,2.5,,,,,,3.2,N1,Ha Tinh
HT1200346,,4.4,4.75,,,,2.25,5.25,8.25,,,3.4,N1,Ha Tinh
HT1200347,,6.2,6.5,,,,6.25,6.75,6.0,,,4.2,N1,Ha Tinh
HT1200348,,6.8,5.75,6.0,5.25,5.25,,,,,,2.6,N1,Ha Tinh
HT1200349,,,7.25,,,,8.25,8.75,,,,,,Ha Tinh
HT1200350,,6.8,6.0,5.5,6.5,5.25,,,,,,2.8,N1,Ha Tinh
HT1200351,,3.4,5.25,,,,3.5,5.5,7.0,,,4.0,N1,Ha Tinh
HT1200352,,3.6,4.25,,,,4.0,7.25,,,,,,Ha Tinh
HT1200353,,4.6,6.5,,,,4.0,4.75,6.25,,,2.6,N1,Ha Tinh
HT1200354,,6.4,4.5,,,,5.5,5.75,7.5,,,2.0,N1,Ha Tinh
HT1200355,,7.4,5.0,7.25,7.0,5.25,,,,,,4.4,N1,Ha Tinh
HT1200356,,7.0,5.25,3.0,4.5,4.75,,,,,,4.0,N1,Ha Tinh
HT1200357,,5.2,4.75,,,,2.25,5.75,6.5,,,3.6,N1,Ha Tinh
HT1200358,,4.4,8.75,,,,6.5,7.25,7.25,,,4.8,N1,Ha Tinh
HT1200359,,4.4,4.5,,,,5.75,5.75,,,,,,Ha Tinh
HT1200360,,8.6,7.0,8.5,7.5,5.75,,,,,,4.2,N1,Ha Tinh
HT1200361,,4.2,5.5,,,,3.0,5.0,8.25,,,2.0,N1,Ha Tinh
HT1200362,,4.6,7.25,,,,5.25,5.75,7.0,,,2.0,N1,Ha Tinh
HT1200363,,4.4,6.5,,,,4.5,6.5,9.5,,,2.6,N1,Ha Tinh
HT1200364,,3.8,7.75,,,,6.25,6.25,7.75,,,3.8,N1,Ha Tinh
HT1200365,,3.8,5.0,,,,3.5,4.0,5.75,,,1.6,N1,Ha Tinh
HT1200366,,5.8,5.0,,,,4.25,6.25,7.25,,,2.4,N1,Ha Tinh
HT1200367,,4.0,5.75,,,,5.0,6.25,8.0,,,2.4,N1,Ha Tinh
HT1200368,,4.2,4.75,,,,2.25,5.0,6.25,,,7.4,N1,Ha Tinh
HT1200369,,4.6,6.5,,,,2.75,4.75,7.5,,,3.6,N1,Ha Tinh
HT1200370,,7.0,5.5,7.5,6.5,4.25,,,,,,4.6,N1,Ha Tinh
HT1200371,,6.6,6.5,4.75,4.75,3.5,7.75,7.25,7.5,,,3.2,N1,Ha Tinh
HT1200372,,8.4,6.25,7.75,7.0,4.25,,,,,,3.4,N1,Ha Tinh
HT1200373,,3.2,4.25,,,,2.25,7.25,,,,,,Ha Tinh
HT1200374,,4.4,5.5,,,,2.75,6.0,,,,,,Ha Tinh
HT1200375,,9.0,4.25,6.75,6.5,5.5,,,,,,7.4,N1,Ha Tinh
HT1200376,,6.8,5.75,,,,3.0,5.25,6.0,,,5.2,N1,Ha Tinh
HT1200377,,8.8,6.0,5.25,7.25,9.5,,,,,,4.8,N1,Ha Tinh
HT1200378,,7.2,6.5,6.75,7.5,5.75,,,,,,3.0,N1,Ha Tinh
HT1200379,,5.8,6.25,,,,4.0,6.0,8.75,,,3.2,N1,Ha Tinh
HT1200380,,3.4,4.0,,,,4.5,5.5,,,,,,Ha Tinh
HT1200381,,7.0,7.75,,,,5.25,7.0,8.0,,,5.6,N1,Ha Tinh
HT1200382,,6.0,7.0,6.25,6.25,3.75,,,,,,4.2,N1,Ha Tinh
HT1200383,,6.6,7.0,,,,5.5,9.0,8.5,,,3.2,N1,Ha Tinh
HT1200384,,8.4,7.25,7.25,7.0,5.75,,,,,,5.4,N1,Ha Tinh
HT1200385,,6.2,5.5,,,,7.0,8.0,7.75,,,3.2,N1,Ha Tinh
HT1200386,,4.2,5.5,,,,2.25,6.5,7.25,,,3.8,N1,Ha Tinh
HT1200387,,7.2,,7.0,4.5,,,,,,,,,Ha Tinh
HT1200388,,5.6,5.75,,,,2.75,7.25,6.5,,,4.2,N1,Ha Tinh
HT1200389,,3.8,6.0,,,,3.0,6.75,6.75,,,3.6,N1,Ha Tinh
HT1200390,,4.2,7.0,,,,5.25,7.75,8.25,,,2.4,N1,Ha Tinh
HT1200391,,4.6,4.75,,,,3.5,6.0,,,,,,Ha Tinh
HT1200392,,5.0,7.25,,,,5.75,7.5,7.75,,,3.2,N1,Ha Tinh
HT1200393,,6.6,7.25,,,,3.25,5.75,6.75,,,7.2,N1,Ha Tinh
HT1200394,,5.0,7.75,,,,5.25,8.0,8.75,,,5.4,N1,Ha Tinh
HT1200395,,5.4,5.25,,,,5.5,5.75,9.25,,,3.4,N1,Ha Tinh
HT1200396,,6.6,5.75,,,,5.5,5.75,8.5,,,2.4,N1,Ha Tinh
HT1200397,,4.8,5.75,,,,8.0,6.75,7.75,,,3.2,N1,Ha Tinh
HT1200398,,5.2,4.25,,,,2.5,6.0,6.0,,,1.4,N1,Ha Tinh
HT1200399,,5.4,6.5,,,,4.5,6.75,9.5,,,3.2,N1,Ha Tinh
HT1200400,,6.2,5.0,,,,4.25,7.0,8.5,,,3.2,N1,Ha Tinh
HT1200401,,6.8,4.75,4.5,5.75,2.75,,,,,,2.8,N1,Ha Tinh
HT1200402,,4.8,7.75,,,,6.5,7.75,7.25,,,5.0,N1,Ha Tinh
HT1200403,,4.2,5.25,,,,4.25,7.25,7.75,,,3.0,N1,Ha Tinh
HT1200404,,4.2,7.0,,,,5.25,6.5,7.75,,,3.8,N1,Ha Tinh
HT1200405,,6.6,6.0,3.75,4.0,5.25,,,,,,4.0,N1,Ha Tinh
HT1200406,,8.2,5.25,7.5,7.75,6.25,,,,,,7.6,N1,Ha Tinh
HT1200407,,4.4,6.25,,,,5.25,7.75,6.75,,,3.8,N1,Ha Tinh
HT1200408,,6.0,5.75,,,,4.5,6.0,8.25,,,4.2,N1,Ha Tinh
HT1200409,,5.6,8.25,,,,8.25,9.0,9.0,,,5.8,N1,Ha Tinh
HT1200410,,7.6,7.0,,,,7.25,7.25,8.5,,,7.0,N1,Ha Tinh
HT1200411,,5.6,7.25,,,,4.0,6.0,7.5,,,3.2,N1,Ha Tinh
HT1200412,,3.8,4.5,,,,5.0,4.5,7.25,,,1.6,N1,Ha Tinh
HT1200413,,6.8,6.25,,,,5.0,6.75,8.5,,,2.6,N1,Ha Tinh
HT1200414,,7.2,6.25,7.5,4.25,3.25,4.25,6.25,6.25,,,8.0,N1,Ha Tinh
HT1200415,,4.8,6.0,,,,4.0,6.5,,,,,,Ha Tinh
HT1200416,,5.8,4.5,,,,3.0,6.75,9.0,,,3.2,N1,Ha Tinh
HT1200417,,5.0,3.0,,,,4.5,6.75,7.75,,,3.4,N1,Ha Tinh
HT1200418,,8.2,6.5,7.75,8.0,5.5,,,,,,3.2,N1,Ha Tinh
HT1200419,,8.6,6.5,7.5,8.0,3.75,,,,,,6.0,N1,Ha Tinh
HT1200420,,6.8,6.25,,,,5.5,7.25,8.0,,,4.8,N1,Ha Tinh
HT1200421,,5.0,5.5,,,,4.25,6.25,8.5,,,3.0,N1,Ha Tinh
HT1200422,,4.6,5.75,,,,4.25,6.25,9.0,,,3.4,N1,Ha Tinh
HT1200423,,6.2,5.0,6.5,5.75,5.25,,,,,,6.4,N1,Ha Tinh
HT1200424,,8.0,5.75,7.25,6.0,3.25,,,,,,3.2,N1,Ha Tinh
HT1200425,,8.2,6.75,,,,5.75,7.0,9.25,,,4.4,N1,Ha Tinh
HT1200426,,3.8,3.25,,,,3.5,5.0,,,,,,Ha Tinh
HT1200427,,3.0,7.25,,,,3.5,5.75,7.75,,,3.2,N1,Ha Tinh
HT1200428,,4.2,5.08,,,,3.5,5.5,7.5,,,3.4,N1,Ha Tinh
HT1200429,,7.4,,6.75,7.0,,,,,,,,,Ha Tinh
HT1200430,,4.8,5.0,,,,4.25,6.75,6.75,,,2.4,N1,Ha Tinh
HT1200431,,5.8,5.0,,,,4.0,7.75,7.0,,,3.6,N1,Ha Tinh
HT1200432,,4.6,6.0,,,,4.0,6.5,7.75,,,4.6,N1,Ha Tinh
HT1200433,,1.8,6.75,,,,2.5,7.0,6.75,,,4.4,N1,Ha Tinh
HT1200434,,9.0,6.25,8.5,7.75,4.75,,,,,,5.2,N1,Ha Tinh
HT1200435,,2.8,6.0,,,,3.5,5.75,6.25,,,3.0,N1,Ha Tinh
HT1200436,,3.8,5.25,,,,7.75,6.25,7.5,,,4.0,N1,Ha Tinh
HT1200437,,7.6,6.25,6.75,7.0,3.25,,,,,,2.4,N1,Ha Tinh
HT1200438,,5.6,7.0,,,,4.75,6.25,7.25,,,5.0,N1,Ha Tinh
HT1200439,,6.2,6.16,,,,6.75,6.25,8.25,,,3.6,N1,Ha Tinh
HT1200440,,6.6,,6.0,,,,,,,,7.2,N1,Ha Tinh
HT1200441,,5.2,6.0,,,,4.5,7.25,7.25,,,2.4,N1,Ha Tinh
HT1200442,,4.8,5.25,,,,6.75,8.0,,,,,,Ha Tinh
HT1200443,,5.6,6.25,,,,6.75,6.5,8.75,,,2.4,N1,Ha Tinh
HT1200444,,5.2,7.0,,,,3.0,6.0,7.0,,,4.2,N1,Ha Tinh
HT1200445,,4.2,3.75,,,,3.25,7.25,5.75,,,3.6,N1,Ha Tinh
HT1200446,,7.0,8.25,,,,4.25,6.5,7.25,,,9.0,N1,Ha Tinh
HT1200447,,6.4,6.0,7.25,5.75,3.5,,,,,,3.0,N1,Ha Tinh
HT1200448,,5.8,6.0,,,,4.25,5.5,8.5,,,4.2,N1,Ha Tinh
HT1200449,,4.8,4.5,,,,3.0,5.25,7.5,,,3.0,N1,Ha Tinh
HT1200450,,8.6,8.0,,,,8.5,,,,,,,Ha Tinh
HT1200451,,4.0,6.25,,,,3.0,5.5,8.25,,,2.0,N1,Ha Tinh
HT1200452,,6.4,6.75,6.5,6.75,6.5,,,,,,2.6,N1,Ha Tinh
HT1200453,,3.2,5.0,,,,5.25,5.25,,,,,,Ha Tinh
HT1200454,,4.6,4.75,,,,5.5,5.5,8.5,,,3.0,N1,Ha Tinh
HT1200455,,4.4,6.25,,,,5.75,6.75,8.0,,,3.2,N1,Ha Tinh
HT1200456,,2.4,3.5,,,,3.5,5.0,,,,,,Ha Tinh
HT1200457,,6.6,6.75,,,,5.0,6.0,8.75,,,3.4,N1,Ha Tinh
HT1200458,,7.4,6.75,,,,5.75,6.75,8.25,,,5.2,N1,Ha Tinh
HT1200459,,5.6,5.75,,,,7.25,7.0,8.0,,,3.2,N1,Ha Tinh
HT1200460,,3.2,3.25,,,,3.5,,,,,,,Ha Tinh
HT1200461,,6.0,7.0,,,,5.5,6.5,7.75,,,3.8,N1,Ha Tinh
HT1200462,,7.6,7.0,2.25,3.5,2.75,4.0,6.5,8.25,,,3.0,N1,Ha Tinh
HT1200463,,7.2,6.75,,,,4.5,5.75,9.75,,,2.6,N1,Ha Tinh
HT1200464,,6.4,7.5,,,,4.25,6.75,7.25,,,3.4,N1,Ha Tinh
HT1200465,,3.6,3.75,,,,3.0,6.0,,,,,,Ha Tinh
HT1200466,,5.2,6.0,,,,3.25,5.75,7.0,,,3.2,N1,Ha Tinh
HT1200467,,7.2,6.75,5.5,3.0,4.0,,,,,,6.2,N1,Ha Tinh
HT1200468,,3.2,5.75,,,,4.25,6.75,,,,,,Ha Tinh
HT1200469,,7.0,5.5,6.25,5.0,4.5,,,,,,4.0,N1,Ha Tinh
HT1200470,,7.4,5.5,5.25,6.0,5.75,,,,,,3.6,N1,Ha Tinh
HT1200471,,7.0,5.75,5.75,5.25,4.0,,,,,,4.2,N1,Ha Tinh
HT1200472,,6.0,5.5,,,,4.75,7.25,8.75,,,2.2,N1,Ha Tinh
HT1200473,,4.0,4.5,,,,6.0,8.0,8.25,,,3.2,N1,Ha Tinh
HT1200474,,4.8,5.25,,,,3.0,5.75,7.0,,,4.0,N1,Ha Tinh
HT1200475,,4.4,,3.75,3.25,,,,,,,,,Ha Tinh
HT1200476,,6.0,6.5,,,,4.75,5.75,8.25,,,4.0,N1,Ha Tinh
HT1200477,,9.0,6.0,8.5,7.75,4.0,,,,,,3.8,N1,Ha Tinh
HT1200478,,3.4,5.25,,,,4.75,6.0,7.25,,,1.8,N1,Ha Tinh
HT1200479,,7.2,8.0,5.5,8.5,5.25,,,,,,4.4,N1,Ha Tinh
HT1200480,,3.2,5.75,,,,4.5,4.25,6.0,,,3.0,N1,Ha Tinh
HT1200481,,4.0,4.75,,,,4.5,4.75,6.5,,,3.0,N1,Ha Tinh
HT1200482,,4.6,7.0,,,,3.5,5.25,9.0,,,3.2,N1,Ha Tinh
HT1200483,,5.6,7.0,,,,5.0,7.5,8.0,,,3.8,N1,Ha Tinh
HT1200484,,5.4,6.0,,,,7.5,7.5,8.75,,,3.6,N1,Ha Tinh
HT1200485,,7.0,6.75,6.75,5.75,4.25,,,,,,2.8,N1,Ha Tinh
HT1200486,,5.4,7.25,,,,4.75,6.5,6.5,,,4.8,N1,Ha Tinh
HT1200487,,4.0,5.0,,,,3.5,7.0,6.75,,,3.4,N1,Ha Tinh
HT1200488,,8.0,7.0,,,,5.25,7.75,8.5,,,6.8,N1,Ha Tinh
HT1200489,,4.8,7.75,,,,8.0,9.0,7.0,,,2.8,N1,Ha Tinh
HT1200490,,2.4,5.75,,,,3.5,5.25,7.75,,,2.8,N1,Ha Tinh
HT1200491,,6.8,7.0,,,,8.0,8.25,8.5,,,2.8,N1,Ha Tinh
HT1200492,,4.8,7.75,,,,4.75,5.75,7.5,,,3.8,N1,Ha Tinh
HT1200493,,6.8,5.75,,,,6.75,9.0,9.25,,,3.8,N1,Ha Tinh
HT1200494,,7.8,5.75,7.75,6.25,4.25,,,,,,4.8,N1,Ha Tinh
HT1200495,,3.0,6.0,,,,3.75,3.75,5.0,,,3.0,N1,Ha Tinh
HT1200496,,6.6,6.5,4.25,4.5,4.5,,,,,,2.6,N1,Ha Tinh
HT1200497,,5.2,5.75,,,,6.75,8.0,8.25,,,4.0,N1,Ha Tinh
HT1200498,,3.8,5.5,,,,3.75,4.75,,,,,,Ha Tinh
HT1200499,,2.6,6.0,,,,4.0,7.0,7.0,,,2.6,N1,Ha Tinh
HT1200500,,5.8,7.0,,,,5.25,6.75,8.25,,,3.4,N1,Ha Tinh
HT1200501,,6.4,5.75,,,,3.25,7.5,8.25,,,3.2,N1,Ha Tinh
HT1200502,,5.2,5.75,,,,5.25,8.25,8.25,,,2.4,N1,Ha Tinh
HT1200503,,6.0,6.75,3.75,2.5,3.25,,,,,,3.2,N1,Ha Tinh
HT1200504,,3.4,5.0,,,,5.0,7.25,6.75,,,2.6,N1,Ha Tinh
HT1200505,,6.0,6.5,,,,4.5,4.5,6.75,,,4.0,N1,Ha Tinh
HT1200506,,4.6,8.0,,,,8.5,9.0,7.5,,,4.4,N1,Ha Tinh
HT1200507,,7.2,6.75,,,,5.0,8.0,7.5,,,3.0,N1,Ha Tinh
HT1200508,,4.0,6.0,,,,4.5,7.25,7.5,,,3.0,N1,Ha Tinh
HT1200509,,4.6,7.0,,,,5.0,6.5,8.75,,,3.6,N1,Ha Tinh
HT1200510,,7.6,6.75,7.75,6.75,5.0,,,,,,3.4,N1,Ha Tinh
HT1200511,,5.4,4.75,,,,3.25,6.0,7.5,,,3.0,N1,Ha Tinh
HT1200512,,6.2,5.5,,,,4.25,7.25,7.5,,,2.2,N1,Ha Tinh
HT1200513,,2.6,6.5,,,,4.0,6.5,7.0,,,2.2,N1,Ha Tinh
HT1200514,,4.6,6.25,,,,1.75,5.25,6.25,,,4.0,N1,Ha Tinh
HT1200515,,5.0,6.25,,,,2.5,5.5,8.25,,,3.6,N1,Ha Tinh
HT1200516,,7.4,7.5,6.25,7.5,4.25,,,,,,4.4,N1,Ha Tinh
HT1200517,,4.6,6.25,,,,1.75,6.5,7.5,,,2.8,N1,Ha Tinh
HT1200518,,6.2,7.5,4.25,4.75,4.5,,,,,,3.4,N1,Ha Tinh
HT1200519,,5.2,4.0,,,,3.75,4.75,5.0,,,2.4,N1,Ha Tinh
HT1200520,,4.8,6.5,,,,2.5,5.0,7.5,,,2.2,N1,Ha Tinh
HT1200521,,7.0,6.25,6.75,6.75,4.75,,,,,,3.6,N1,Ha Tinh
HT1200522,,5.0,6.5,,,,5.0,7.5,8.5,,,3.2,N1,Ha Tinh
HT1200523,,6.0,7.5,,,,4.5,7.5,8.25,,,6.0,N1,Ha Tinh
HT1200524,,4.2,6.0,,,,7.5,6.0,8.25,,,5.2,N1,Ha Tinh
HT1200525,,6.8,6.33,,,,7.0,6.75,9.0,,,2.4,N1,Ha Tinh
HT1200526,,4.6,6.75,,,,8.0,7.75,5.75,,,3.2,N1,Ha Tinh
HT1200527,,6.8,5.0,6.0,3.5,3.75,,,,,,2.8,N1,Ha Tinh
HT1200528,,4.4,,,2.25,4.25,,,,,,,,Ha Tinh
HT1200529,,2.6,4.25,,,,3.25,6.0,7.25,,,3.0,N1,Ha Tinh
HT1200530,,5.6,7.25,,,,6.0,6.75,7.25,,,2.2,N1,Ha Tinh
HT1200531,,7.8,6.5,7.0,5.5,4.5,,,,,,5.6,N1,Ha Tinh
HT1200532,,5.6,5.75,,,,4.25,7.5,6.5,,,4.4,N1,Ha Tinh
HT1200533,,6.4,6.92,,,,4.75,6.5,7.0,,,7.8,N1,Ha Tinh
HT1200534,,5.2,5.0,,,,2.5,3.25,6.5,,,3.0,N1,Ha Tinh
HT1200535,,5.8,8.0,,,,8.25,7.75,8.5,,,4.4,N1,Ha Tinh
HT1200536,,6.4,5.0,,,,3.0,7.25,,,,,,Ha Tinh
HT1200537,,5.6,6.25,,,,5.25,5.5,7.25,,,3.4,N1,Ha Tinh
HT1200538,,5.0,4.75,,,,3.5,5.75,8.0,,,3.0,N1,Ha Tinh
HT1200539,,6.8,4.0,5.5,6.75,4.5,,,,,,3.6,N1,Ha Tinh
HT1200540,,4.4,5.5,,,,4.5,6.75,9.25,,,3.4,N1,Ha Tinh
HT1200541,,4.0,5.5,,,,3.25,6.75,6.0,,,2.2,N1,Ha Tinh
HT1200542,,5.6,6.25,,,,6.25,6.75,9.25,,,4.2,N1,Ha Tinh
HT1200543,,3.6,,3.5,,,,,,,,2.8,N1,Ha Tinh
HT1200544,,3.8,4.75,,,,3.25,5.25,6.5,,,2.8,N1,Ha Tinh
HT1200545,,4.2,6.0,,,,3.0,4.75,7.25,,,2.2,N1,Ha Tinh
HT1200546,,5.4,5.5,,,,5.5,7.0,,,,,,Ha Tinh
HT1200547,,6.4,5.75,3.5,4.0,4.0,,,,,,3.8,N1,Ha Tinh
HT1200548,,7.2,7.5,,,,4.0,4.0,7.5,,,6.6,N1,Ha Tinh
HT1200549,,5.8,6.5,,,,3.5,5.0,8.25,,,3.0,N1,Ha Tinh
HT1200550,,9.2,8.75,,,,,,,,,8.4,N1,Ha Tinh
HT1200551,,8.2,7.5,,,,6.0,7.25,8.25,,,9.4,N1,Ha Tinh
HT1200552,,3.2,5.0,,,,4.0,5.25,7.0,,,2.8,N1,Ha Tinh
HT1200553,,7.6,6.5,6.0,6.0,4.0,,,,,,2.6,N1,Ha Tinh
HT1200554,,7.4,6.75,4.25,5.75,6.75,,,,,,2.8,N1,Ha Tinh
HT1200555,,5.6,6.0,,,,4.0,7.0,6.0,,,3.2,N1,Ha Tinh
HT1200556,,7.0,7.0,,,,2.75,5.5,8.0,,,3.2,N1,Ha Tinh
HT1200557,,5.2,6.5,,,,3.75,4.5,7.0,,,1.8,N1,Ha Tinh
HT1200558,,6.4,7.25,,,,6.75,8.75,8.75,,,3.4,N1,Ha Tinh
HT1200559,,6.0,5.33,,,,3.5,5.75,8.5,,,3.4,N1,Ha Tinh
HT1200560,,7.0,5.25,,,,4.0,6.0,9.0,,,4.4,N1,Ha Tinh
HT1200561,,6.6,6.0,6.0,6.75,4.75,,,,,,6.0,N1,Ha Tinh
HT1200562,,4.2,5.75,,,,5.5,6.75,8.5,,,2.4,N1,Ha Tinh
HT1200563,,5.8,5.0,,,,4.0,6.5,7.0,,,3.2,N1,Ha Tinh
HT1200564,,5.2,3.75,,,,3.25,6.0,7.75,,,4.4,N1,Ha Tinh
HT1200565,,5.4,6.0,,,,4.75,6.25,6.75,,,2.6,N1,Ha Tinh
HT1200566,,5.4,6.25,,,,4.25,6.75,8.25,,,3.2,N1,Ha Tinh
HT1200567,,7.6,7.0,7.75,5.25,4.75,,,,,,6.6,N1,Ha Tinh
HT1200568,,5.6,7.25,,,,6.25,7.75,8.5,,,4.0,N1,Ha Tinh
HT1200569,,5.2,6.5,,,,4.25,5.75,8.25,,,3.8,N1,Ha Tinh
HT1200570,,6.4,5.75,,,,6.25,7.0,8.0,,,3.2,N1,Ha Tinh
HT1200571,,5.2,5.5,4.25,4.25,2.5,,,,,,2.6,N1,Ha Tinh
HT1200572,,4.8,5.5,,,,3.75,6.5,8.0,,,3.6,N1,Ha Tinh
HT1200573,,5.6,5.25,5.5,3.25,4.5,,,,,,4.0,N1,Ha Tinh
HT1200574,,6.0,7.0,,,,6.25,8.5,8.5,,,2.2,N1,Ha Tinh
HT1200575,,6.2,7.0,,,,3.25,6.0,8.0,,,6.2,N1,Ha Tinh
HT1200576,,5.2,7.25,,,,6.0,6.75,8.5,,,7.0,N1,Ha Tinh
HT1200577,,4.0,5.0,,,,4.75,6.5,7.75,,,2.8,N1,Ha Tinh
HT1200578,,7.6,7.25,,,,2.75,7.0,8.25,,,5.0,N1,Ha Tinh
HT1200579,,1.6,3.5,,,,1.75,3.75,,,,,,Ha Tinh
HT1200580,,6.2,6.25,4.75,5.25,5.5,,,,,,4.4,N1,Ha Tinh
HT1200581,,2.0,6.5,,,,4.0,3.75,6.0,,,1.8,N1,Ha Tinh
HT1200582,,3.6,5.75,,,,3.5,7.0,8.0,,,2.4,N1,Ha Tinh
HT1200583,,6.0,6.75,,,,5.25,6.0,8.75,,,5.4,N1,Ha Tinh
HT1200584,,5.4,4.5,,,,3.0,6.0,,,,,,Ha Tinh
HT1200585,,6.2,6.25,4.5,4.5,5.0,,,,,,3.4,N1,Ha Tinh
HT1200586,,5.8,5.5,,,,3.5,7.25,6.75,,,3.2,N1,Ha Tinh
HT1200587,,,7.0,,,,6.5,9.0,,,,,,Ha Tinh
HT1200588,,7.0,5.25,3.5,3.0,5.5,,,,,,2.6,N1,Ha Tinh
HT1200589,,3.6,3.5,,,,3.5,4.5,,,,,,Ha Tinh
HT1200590,,4.2,3.0,,,,4.5,5.5,7.5,,,2.6,N1,Ha Tinh
HT1200591,,2.4,6.25,,,,6.5,6.75,9.75,,,3.0,N1,Ha Tinh
HT1200592,,9.0,6.5,8.5,3.5,4.25,,,,,,9.0,N1,Ha Tinh
HT1200593,,3.0,5.0,,,,3.25,3.75,,,,,,Ha Tinh
HT1200594,,7.8,7.75,6.0,5.75,2.0,,,,,,5.0,N1,Ha Tinh
HT1200595,,6.6,7.75,,,,3.25,4.75,8.5,,,8.2,N1,Ha Tinh
HT1200596,,5.4,6.75,,,,4.0,7.25,7.5,,,4.0,N1,Ha Tinh
HT1200597,,7.0,6.5,,,,5.75,6.75,9.0,,,2.6,N1,Ha Tinh
HT1200599,,5.8,5.5,,,,5.75,7.5,9.0,,,2.2,N1,Ha Tinh
HT1200600,,7.4,7.5,6.5,6.5,4.75,,,,,,6.0,N1,Ha Tinh
